district_code,state_code,state_name,district,year,crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,LINSEED,6.64,4.43,667.17
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,MAIZE,5,7,1400
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,MINOR PULSES,71.99,67.35,935.55
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,PEARL MILLET,1.14,0.99,868.42
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,PIGEONPEA,5,6,1200
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,RAPESEED AND MUSTARD,7.25,4.19,577.93
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,RICE,507,1215,2396.45
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SESAMUM,0.38,0.22,578.95
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SORGHUM,1.06,0.98,924.53
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SUGARCANE,2,5.1,2550
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,SUNFLOWER,0.06,0.09,1500
911,2,Bihar,Shahabad (now part of Bhojpur district),2000,WHEAT,299,720,2408.03
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,BARLEY,6.7,9.23,1377.61
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,CHICKPEA,19,23,1210.53
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,FINGER MILLET,0.08,0.07,875
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,GROUNDNUT,0.03,0.01,333.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,KHARIF SORGHUM,1.39,1.47,1057.55
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,LINSEED,7.43,6.16,829.07
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,MAIZE,5,7,1400
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,MINOR PULSES,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,PEARL MILLET,0.68,0.49,720.59
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,PIGEONPEA,6,5,833.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,RAPESEED AND MUSTARD,9.62,7.52,781.7
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,RICE,492,1175,2388.21
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SESAMUM,0.35,0.27,771.43
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SORGHUM,1.39,1.47,1057.55
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SUGARCANE,1,5.2,5200
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,SUNFLOWER,0.05,0.05,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2001,WHEAT,327,916,2801.22
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,BARLEY,5.92,9.53,1609.8
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,CHICKPEA,19,21,1105.26
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,FINGER MILLET,0.12,0.08,666.67
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,GROUNDNUT,0.04,0.02,500
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,KHARIF SORGHUM,1.38,1.4,1014.49
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,LINSEED,5.29,4.42,835.54
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,MAIZE,5,9,1800
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,MINOR PULSES,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,PEARL MILLET,0.47,0.5,1063.83
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,PIGEONPEA,5,7,1400
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,RAPESEED AND MUSTARD,6.19,4.82,778.68
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,RICE,467,1090,2334.05
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SESAMUM,0.71,0.6,845.07
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SORGHUM,1.38,1.4,1014.49
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SUGARCANE,1,4.7,4700
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,SUNFLOWER,0.05,0.07,1400
911,2,Bihar,Shahabad (now part of Bhojpur district),2002,WHEAT,323,775,2399.38
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,BARLEY,5.74,6.54,1139.37
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,CHICKPEA,19,22,1157.89
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,FINGER MILLET,0.16,0.1,625
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,GROUNDNUT,0.04,0.02,500
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,KHARIF SORGHUM,1.26,1.28,1015.87
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,LINSEED,6.66,5.4,810.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,MAIZE,6,8,1333.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,MINOR PULSES,64.6,66.01,1021.83
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,PEARL MILLET,0.8,0.83,1037.5
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,PIGEONPEA,5,5,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,RAPESEED AND MUSTARD,7.33,5.74,783.08
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,RICE,479.99,1238.48,2580.22
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SESAMUM,0.75,0.66,880
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SORGHUM,1.26,1.28,1015.87
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SUGARCANE,2,4.9,2450
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,SUNFLOWER,0.05,0.07,1400
911,2,Bihar,Shahabad (now part of Bhojpur district),2003,WHEAT,314.21,778.63,2478.06
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,BARLEY,6.58,7.66,1164.13
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,CHICKPEA,21.2,20.08,947.17
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,FINGER MILLET,0.11,0.07,636.36
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,GROUNDNUT,0.09,0.04,444.44
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,KHARIF SORGHUM,1.61,1.62,1006.21
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,LINSEED,4.21,3.99,947.74
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,MAIZE,9.46,15.4,1627.91
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,MINOR PULSES,60.66,48.5,799.54
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,OILSEEDS,11.96,10.22,854.52
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,PEARL MILLET,0.96,1.05,1093.75
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,PIGEONPEA,6.82,7.72,1131.96
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,RAPESEED AND MUSTARD,6.99,5.57,796.85
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,RICE,428.92,657.65,1533.27
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SAFFLOWER,0.02,0.02,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SESAMUM,0.61,0.56,918.03
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SORGHUM,1.61,1.62,1006.21
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SUGARCANE,1.09,4.54,4165.14
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,SUNFLOWER,0.03,0.04,1333.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2004,WHEAT,299.4,564.93,1886.87
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,BARLEY,5.65,6.85,1212.39
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,CHICKPEA,15.52,16.73,1077.96
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,FINGER MILLET,0.13,0.13,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,GROUNDNUT,0.06,0.03,500
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,KHARIF SORGHUM,3.26,3.32,1018.4
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,LINSEED,5.12,4.37,853.52
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,MAIZE,8.44,13.39,1586.49
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,MINOR PULSES,52.01,45.99,884.25
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,OILSEEDS,13,11.64,895.38
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,PEARL MILLET,3.73,3.96,1061.66
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,PIGEONPEA,0.39,0.22,564.1
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,RAPESEED AND MUSTARD,7.34,6.74,918.26
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,RICE,467.29,1089.78,2332.13
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SESAMUM,0.52,0.52,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SORGHUM,3.26,3.32,1018.4
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SUGARCANE,0.96,4.03,4206.88
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,SUNFLOWER,0.02,0.02,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2005,WHEAT,313.14,680.47,2173.05
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,BARLEY,6.66,8.14,1222.22
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,CHICKPEA,19.38,15.46,797.73
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,FINGER MILLET,0.14,0.13,928.57
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,GROUNDNUT,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,KHARIF SORGHUM,2.64,2.69,1018.94
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,LINSEED,5.58,4.76,853.05
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,MAIZE,8.89,13.34,1500.56
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,MINOR PULSES,72.08,46.06,639.01
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,OILSEEDS,14.28,11.7,819.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,PEARL MILLET,3.65,3.94,1079.45
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,PIGEONPEA,3.1,3.11,1003.23
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,RAPESEED AND MUSTARD,8.13,6.45,793.36
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,RICE,467.81,1192.87,2549.9
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SAFFLOWER,0.02,0.02,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SESAMUM,0.58,0.5,862.07
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SORGHUM,2.64,2.69,1018.94
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SUGARCANE,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2006,WHEAT,332.66,775.7,2331.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,BARLEY,4.89,7.74,1582.82
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,CHICKPEA,18.28,18.58,1016.41
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,FINGER MILLET,0.03,0.02,666.67
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,GROUNDNUT,0.06,0.04,666.67
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,KHARIF SORGHUM,1.81,1.86,1027.62
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,LINSEED,5.47,4.65,850.09
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,MAIZE,9.33,12.58,1348.34
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,MINOR PULSES,47.9,43.5,908.14
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,OILSEEDS,12.66,10.1,797.79
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,PEARL MILLET,2.49,2.77,1112.45
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,PIGEONPEA,5.28,5.58,1056.82
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,RAPESEED AND MUSTARD,6.77,5.08,750.37
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,RICE,494.67,1211.54,2449.19
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SESAMUM,0.45,0.36,800
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SORGHUM,1.81,1.86,1027.62
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SUGARCANE,1.14,4.79,4201.75
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2007,WHEAT,365.63,973.78,2663.29
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,BARLEY,3.88,7.22,1860.82
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,CHICKPEA,18.3,22.64,1237.16
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,FINGER MILLET,0.03,0.03,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,GROUNDNUT,0.07,0.03,428.57
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,KHARIF SORGHUM,1.28,1.29,1007.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,LINSEED,4.64,3.97,855.6
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,MAIZE,4.37,1.44,329.52
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,MINOR PULSES,44.42,46.18,1039.62
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,PEARL MILLET,2.4,2.9,1208.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,PIGEONPEA,4.4,5.02,1140.91
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,RAPESEED AND MUSTARD,5.41,5.58,1031.42
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,RICE,485.47,1221.97,2517.09
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SESAMUM,0.28,0.26,928.57
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SORGHUM,1.28,1.29,1007.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SUGARCANE,1.15,5.31,4617.39
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2008,WHEAT,344.19,933.55,2712.31
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,BARLEY,4.24,5.86,1382.08
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,CHICKPEA,17.26,17.91,1037.66
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,FINGER MILLET,0.03,0.03,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,GROUNDNUT,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,KHARIF SORGHUM,1.26,1.29,1023.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,LINSEED,3.62,3.06,846
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,MAIZE,6.67,13.04,1955.02
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,MINOR PULSES,44.53,48.12,1080.62
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,PEARL MILLET,2.74,3.05,1113.14
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,PIGEONPEA,4.51,9.11,2019.96
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,RAPESEED AND MUSTARD,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,RICE,436.82,742.52,1699.83
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SESAMUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SORGHUM,1.26,1.29,1023.81
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SUGARCANE,0.88,2.85,3238.64
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,SUNFLOWER,0,0,1333.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2009,WHEAT,357.81,916.23,2560.66
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,BARLEY,5.24,7.76,1480.92
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,CHICKPEA,17.94,20.67,1152.17
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,FINGER MILLET,0.03,0.03,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,GROUNDNUT,0.04,0.04,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,KHARIF SORGHUM,2.49,2.64,1060.24
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,LINSEED,3.7,3.03,818.92
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,MAIZE,7.22,16.89,2339.34
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,MINOR PULSES,44.27,49.2,1111.36
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,PEARL MILLET,4.72,5.28,1118.64
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,PIGEONPEA,4.48,6.54,1459.82
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,RAPESEED AND MUSTARD,6.8,7.19,1057.35
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,RICE,429.27,770.04,1793.84
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SESAMUM,0.13,0.11,846.15
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SORGHUM,2.49,2.64,1060.24
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SUGARCANE,2.1,6.1,2904.76
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2010,WHEAT,361.33,998.84,2764.34
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,BARLEY,4.64,7.81,1683.19
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,CHICKPEA,18.53,26.79,1445.76
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,FINGER MILLET,0.03,0.04,1333.33
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,GROUNDNUT,0.01,0.01,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,KHARIF SORGHUM,1.88,2,1063.83
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,LINSEED,3.43,2.97,865.89
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,MAIZE,7.42,15.21,2049.87
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,MINOR PULSES,42.05,52.68,1252.79
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,PEARL MILLET,4.27,4.8,1124.12
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,PIGEONPEA,4.64,9.27,1997.84
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,RAPESEED AND MUSTARD,7.36,8.36,1135.87
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,RICE,460.7,1732.18,3759.89
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SESAMUM,0.15,0.12,800
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SORGHUM,1.88,2,1063.83
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SUGARCANE,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2011,WHEAT,370.87,1082.67,2919.27
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,BARLEY,5.36,8.78,1638.06
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,CASTOR,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,CHICKPEA,16.18,23.53,1454.26
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,COTTON,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,FINGER MILLET,0.01,0.01,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,GROUNDNUT,0.01,0.01,1000
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,KHARIF SORGHUM,1.83,1.96,1071.04
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,LINSEED,3.27,2.83,865.44
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,MAIZE,6.87,21.42,3117.9
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,MINOR PULSES,38.27,47.67,1245.62
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,OILSEEDS,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,PEARL MILLET,4.07,4.63,1137.59
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,PIGEONPEA,4.82,16.05,3329.88
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,RABI SORGHUM,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,RAPESEED AND MUSTARD,5.76,6.88,1194.44
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,RICE,458.75,1726.82,3764.19
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SAFFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SESAMUM,0.08,0.07,875
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SORGHUM,1.83,1.96,1071.04
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SOYABEAN,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SUGARCANE,1.51,6.09,4033.11
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,SUNFLOWER,0,0,0
911,2,Bihar,Shahabad (now part of Bhojpur district),2012,WHEAT,378.95,1070.94,2826.07
911,2,Bihar,Shahabad (now part of Bhojpur district),2013,BARLEY,4.76,6.81,1430.67
911,2,Bihar,Shahabad (now part of Bhojpur district),2013,CASTOR,0,0,0
